target_timestamp,zone_id,target,p10,p50,p90
2024-03-19 05:00:00,162,29.0,6.153543452223385,25.29051219154845,31.379921790345822
2024-03-19 06:00:00,162,66.0,21.320878884461923,68.81906635653354,86.52649042202538
2024-03-19 07:00:00,162,139.0,57.06383230348128,146.57784851072958,202.55675670284563
2024-03-19 08:00:00,162,191.0,105.76059080593976,188.65759117000752,263.9021711408892
2024-03-19 09:00:00,162,274.0,142.84343995259948,209.56675361008453,256.02963208160594
2024-03-19 10:00:00,162,298.0,162.87199633881218,215.49104823740342,254.97446281471625
2024-03-19 11:00:00,162,213.0,184.28791710635556,242.74013458278853,309.7723514484218
2024-03-19 12:00:00,162,233.0,183.096114428811,244.91477163674128,322.2900496272863
2024-03-19 13:00:00,162,242.0,182.14071435544764,237.39001833317238,269.13813001145104
2024-03-19 14:00:00,162,245.0,186.8567289308163,270.3326150922449,322.9418057904186
2024-03-19 15:00:00,162,277.0,188.45871681063184,249.52859885327192,321.1230753641548
2024-03-19 16:00:00,162,323.0,174.92189911789418,252.8618532476594,319.0905770065055
2024-03-19 17:00:00,162,423.0,219.63879573864023,336.40000857201807,475.33366572582764
2024-03-19 18:00:00,162,490.0,241.60009300772728,383.0341674363717,509.8404028223708
2024-03-19 19:00:00,162,391.0,217.3836403899757,377.0795241448818,490.3955785027699
2024-03-19 20:00:00,162,412.0,207.09006336126558,342.99557963681247,417.79957874779
2024-03-19 21:00:00,162,370.0,217.15342728973425,363.9359173445203,457.84077574976754
2024-03-19 22:00:00,162,216.0,192.8712805329016,259.29518726997367,351.3743759500128
2024-03-19 23:00:00,162,93.0,120.16780811994988,170.73854875501468,243.58856044174823
2024-03-20 00:00:00,162,36.0,32.87192837787568,48.19392804809458,89.19128692143785
2024-03-20 01:00:00,162,18.0,9.563485697071519,17.546151792219725,28.220203108461483
2024-03-20 02:00:00,162,15.0,6.049540691726905,10.358728148044525,13.934647108979552
2024-03-20 03:00:00,162,3.0,3.1223096781355317,5.897806014211528,13.239335267991608
2024-03-20 04:00:00,162,5.0,3.384790931206206,8.478067811431645,11.77759682637958
2024-03-20 05:00:00,162,17.0,6.567145028037885,27.043085189124408,34.579886292509485
2024-03-20 06:00:00,162,68.0,21.857325480152387,71.46563308291522,88.05303399169266
2024-03-20 07:00:00,162,121.0,60.62718393909329,144.13487983441934,206.4984553259525
2024-03-20 08:00:00,162,182.0,109.48674175649236,194.81157676845189,264.9008167600531
2024-03-20 09:00:00,162,206.0,141.44666679835524,206.08799158802955,248.9076751114842
2024-03-20 10:00:00,162,208.0,180.86437661107138,255.14851622800862,286.87312486827653
2024-03-20 11:00:00,162,217.0,189.5095812892883,248.29541125895253,294.26680884311867
2024-03-20 12:00:00,162,207.0,181.85112074062025,246.0546245978359,286.4525137335274
2024-03-20 13:00:00,162,238.0,185.5084455614842,237.40927832634395,277.22317872019704
2024-03-20 14:00:00,162,316.0,192.59685555166408,264.129152055295,307.6103164661072
2024-03-20 15:00:00,162,267.0,197.53516384164553,284.96395175927364,343.2032091032145
2024-03-20 16:00:00,162,367.0,226.45800307240017,335.2826733210876,406.33524146502765
2024-03-20 17:00:00,162,484.0,220.29947623709174,348.02987389036053,476.38239808890364
2024-03-20 18:00:00,162,498.0,242.54259212790726,407.3132034343751,532.4259536720341
2024-03-20 19:00:00,162,444.0,218.61151157195476,383.8154940014242,455.450450220736
2024-03-20 20:00:00,162,413.0,207.75700336239697,372.41667204744715,433.1982441197376
2024-03-20 21:00:00,162,381.0,218.38129847171336,397.1577462716784,457.5820679416345
2024-03-20 22:00:00,162,228.0,205.79723218445568,306.602845455013,390.55083536797684
2024-03-20 23:00:00,162,73.0,128.94013822827287,212.7816657290851,277.4000743389787
2024-03-21 00:00:00,162,31.0,36.21682906793151,54.93682227581583,84.6907100444102
2024-03-21 01:00:00,162,10.0,18.240844153090208,22.545492388585508,32.259232894120935
2024-03-21 02:00:00,162,9.0,11.352803667006555,14.59712630299631,22.34662785238919
2024-03-21 03:00:00,162,4.0,4.254028044793962,9.846429212043233,15.41321074623267
2024-03-21 04:00:00,162,6.0,0.6179974751462531,6.502162002457888,11.630905260726891
2024-03-21 05:00:00,162,32.0,6.492940329514195,26.782403652584783,39.0912593802566
2024-03-21 06:00:00,162,81.0,22.771581062816303,73.54544058960005,93.5756456711718
2024-03-21 07:00:00,162,145.0,60.668651630382065,150.17171978228686,206.40890654747702
2024-03-21 08:00:00,162,205.0,106.92014567739503,191.46710416186784,266.46271458254586
2024-03-21 09:00:00,162,256.0,142.8807192390175,209.9765468120518,248.81859229177613
2024-03-21 10:00:00,162,241.0,172.1357172954464,221.21734511640219,249.7183805373224
